datetime,events,distance(KM)
20180525090559,0,-1
20180525090600,0,-1
20180525090601,0,-1
20180525090602,0,-1
20180525090603,0,-1
20180525090604,0,-1
20180525090605,0,-1
20180525090606,0,-1
20180525090607,0,-1
20180525090608,0,-1
20180525090609,0,-1
20180525090610,0,-1
20180525090611,0,-1
20180525090612,0,-1
20180525090613,0,-1
20180525090614,0,-1
20180525090615,0,-1
20180525090616,0,-1
20180525090617,0,-1
20180525090619,0,-1
20180525090620,0,-1
20180525090621,0,-1
20180525090622,0,-1
20180525090623,0,-1
20180525090624,0,-1
20180525090625,0,-1
20180525090626,0,-1
20180525090627,0,-1
20180525090628,0,-1
20180525090629,0,-1
20180525090630,0,-1
20180525090631,0,-1
20180525090632,0,-1
20180525090633,0,-1
20180525090634,0,-1
20180525090635,0,-1
20180525090637,0,-1
20180525090638,0,-1
20180525090639,0,-1
20180525090640,0,-1
20180525090641,0,-1
20180525090642,0,-1
20180525090643,0,-1
20180525090644,0,-1
20180525090645,0,-1
20180525090646,0,-1
20180525090647,0,-1
20180525090648,0,-1
20180525090649,0,-1
20180525090650,0,-1
20180525090651,0,-1
20180525090652,0,-1
20180525090653,0,-1
20180525090654,0,-1
20180525090655,0,-1
20180525090657,0,-1
20180525090658,0,-1
20180525090659,0,-1
20180525090700,0,-1
20180525090701,0,-1
20180525090702,0,-1
20180525090703,0,-1
20180525090704,0,-1
20180525090705,0,-1
20180525090706,0,-1
20180525090707,0,-1
20180525090708,0,-1
20180525090709,0,-1
20180525090710,0,-1
20180525090711,0,-1
20180525090712,0,-1
20180525090713,0,-1
20180525090714,0,-1
20180525090715,0,-1
20180525090717,0,-1
20180525090718,0,-1
20180525090719,0,-1
20180525090720,0,-1
20180525090721,0,-1
20180525090722,0,-1
20180525090723,0,-1
20180525090724,0,-1
20180525090725,0,-1
20180525090726,0,-1
20180525090727,0,-1
20180525090728,0,-1
20180525090729,0,-1
20180525090730,0,-1
20180525090731,0,-1
20180525090732,0,-1
20180525090733,0,-1
20180525090734,0,-1
20180525090735,0,-1
20180525090736,0,-1
20180525090738,0,-1
20180525090739,0,-1
20180525090740,0,-1
20180525090741,0,-1
20180525090742,0,-1
20180525090743,0,-1
20180525090744,0,-1
20180525090745,0,-1
20180525090746,0,-1
20180525090747,0,-1
20180525090748,0,-1
20180525090749,0,-1
20180525090750,0,-1
20180525090751,0,-1
20180525090752,0,-1
20180525090753,0,-1
20180525090754,0,-1
20180525090755,0,-1
20180525090756,0,-1
20180525090758,0,-1
20180525090759,0,-1
20180525090800,0,-1
20180525090801,0,-1
20180525090802,0,-1
20180525090803,0,-1
20180525090804,0,-1
20180525090805,0,-1
20180525090806,0,-1
20180525090807,0,-1
20180525090808,0,-1
20180525090809,0,-1
20180525090810,0,-1
20180525090811,0,-1
20180525090812,0,-1
20180525090813,0,-1
20180525090814,0,-1
20180525090815,0,-1
20180525090816,0,-1
20180525090817,0,-1
20180525090819,0,-1
20180525090820,0,-1
20180525090821,0,-1
20180525090822,0,-1
20180525090823,0,-1
20180525090824,0,-1
20180525090825,0,-1
20180525090826,0,-1
20180525090827,0,-1
20180525090828,0,-1
20180525090829,0,-1
20180525090830,0,-1
20180525090831,0,-1
20180525090832,0,-1
20180525090833,0,-1
20180525090834,0,-1
20180525090835,0,-1
20180525090836,0,-1
20180525090837,0,-1
20180525090839,0,-1
20180525090840,0,-1
20180525090841,0,-1
20180525090842,0,-1
20180525090843,0,-1
20180525090844,0,-1
20180525090845,0,-1
20180525090846,0,-1
20180525090847,0,-1
20180525090848,0,-1
20180525090849,0,-1
20180525090850,0,-1
20180525090851,0,-1
20180525090852,0,-1
20180525090853,0,-1
20180525090854,0,-1
20180525090855,0,-1
20180525090857,0,-1
20180525090858,0,-1
20180525090859,0,-1
20180525090900,0,-1
20180525090901,0,-1
20180525090902,0,-1
20180525090903,0,-1
20180525090904,0,-1
20180525090905,0,-1
20180525090906,0,-1
20180525090907,0,-1
20180525090908,0,-1
20180525090909,0,-1
20180525090910,0,-1
20180525090911,0,-1
20180525090912,0,-1
20180525090913,0,-1
20180525090914,0,-1
20180525090916,0,-1
20180525090917,0,-1
20180525090918,0,-1
20180525090919,0,-1
20180525090920,0,-1
20180525090921,0,-1
20180525090922,0,-1
20180525090923,0,-1
20180525090924,0,-1
20180525090925,0,-1
20180525090926,0,-1
20180525090927,0,-1
20180525090928,0,-1
20180525090929,0,-1
20180525090930,0,-1
20180525090931,0,-1
20180525090932,0,-1
20180525090933,0,-1
20180525090934,0,-1
20180525090935,0,-1
20180525090937,0,-1
20180525090938,0,-1
20180525090939,0,-1
20180525090940,0,-1
20180525090941,0,-1
20180525090942,0,-1
20180525090943,0,-1
20180525090944,0,-1
20180525090945,0,-1
20180525090946,0,-1
20180525090947,0,-1
20180525090948,0,-1
20180525090949,0,-1
20180525090950,0,-1
20180525090951,0,-1
20180525090952,0,-1
20180525090953,0,-1
20180525090955,0,-1
20180525090956,0,-1
20180525090957,0,-1
20180525090958,0,-1
20180525090959,0,-1
20180525091000,0,-1
20180525091001,0,-1
20180525091002,0,-1
20180525091003,0,-1
20180525091004,0,-1
20180525091005,0,-1
20180525091006,0,-1
20180525091007,0,-1
20180525091008,0,-1
20180525091009,0,-1
20180525091010,0,-1
20180525091011,0,-1
20180525091012,0,-1
20180525091013,0,-1
20180525091015,0,-1
20180525091016,0,-1
20180525091017,0,-1
20180525091018,0,-1
20180525091019,0,-1
20180525091020,0,-1
20180525091021,0,-1
20180525091022,0,-1
20180525091023,0,-1
20180525091024,0,-1
20180525091025,0,-1
20180525091026,0,-1
20180525091027,0,-1
20180525091028,0,-1
20180525091029,0,-1
20180525091030,0,-1
20180525091031,0,-1
20180525091032,0,-1
20180525091033,0,-1
20180525091034,0,-1
20180525091036,0,-1
20180525091037,0,-1
20180525091038,0,-1
20180525091039,0,-1
20180525091040,0,-1
20180525091041,0,-1
20180525091042,0,-1
20180525091043,0,-1
20180525091044,0,-1
20180525091045,0,-1
20180525091046,0,-1
20180525091047,0,-1
20180525091048,0,-1
20180525091049,0,-1
20180525091050,0,-1
20180525091051,0,-1
20180525091052,0,-1
20180525091053,0,-1
20180525091055,0,-1
20180525091056,0,-1
20180525091057,0,-1
20180525091058,0,-1
20180525091059,0,-1
20180525091100,0,-1
20180525091101,0,-1
20180525091102,0,-1
20180525091103,0,-1
20180525091104,0,-1
20180525091105,0,-1
20180525091106,0,-1
20180525091107,0,-1
20180525091108,0,-1
20180525091109,0,-1
20180525091110,0,-1
20180525091111,0,-1
20180525091112,0,-1
20180525091114,0,-1
20180525091115,0,-1
20180525091116,0,-1
20180525091117,0,-1
20180525091118,0,-1
20180525091119,0,-1
20180525091120,0,-1
20180525091121,0,-1
20180525091122,0,-1
20180525091123,0,-1
20180525091124,0,-1
20180525091125,0,-1
20180525091126,0,-1
20180525091127,0,-1
20180525091128,0,-1
20180525091129,0,-1
20180525091130,0,-1
20180525091131,0,-1
20180525091132,0,-1
20180525091133,0,-1
20180525091134,0,-1
20180525091136,0,-1
20180525091137,0,-1
20180525091138,0,-1
20180525091139,0,-1
20180525091140,0,-1
20180525091141,0,-1
20180525091142,0,-1
20180525091143,0,-1
20180525091144,0,-1
20180525091145,0,-1
20180525091146,0,-1
20180525091147,0,-1
20180525091148,0,-1
20180525091149,0,-1
20180525091150,0,-1
20180525091151,0,-1
20180525091152,0,-1
20180525091153,0,-1
20180525091154,0,-1
20180525091156,0,-1
20180525091157,0,-1
20180525091158,0,-1
20180525091159,0,-1
20180525091200,0,-1
20180525091201,0,-1
20180525091202,0,-1
20180525091203,0,-1
20180525091204,0,-1
20180525091205,0,-1
20180525091206,0,-1
20180525091207,0,-1
20180525091208,0,-1
20180525091209,0,-1
20180525091210,0,-1
20180525091211,0,-1
20180525091212,0,-1
20180525091213,0,-1
20180525091214,0,-1
20180525091216,0,-1
20180525091217,0,-1
20180525091218,0,-1
20180525091219,0,-1
20180525091220,0,-1
20180525091221,0,-1
20180525091222,0,-1
20180525091223,0,-1
20180525091224,0,-1
20180525091225,0,-1
20180525091226,0,-1
20180525091227,0,-1
20180525091228,0,-1
20180525091229,0,-1
20180525091230,0,-1
20180525091231,0,-1
20180525091232,0,-1
20180525091233,0,-1
20180525091235,0,-1
20180525091236,0,-1
20180525091237,0,-1
20180525091238,0,-1
20180525091239,0,-1
20180525091240,0,-1
20180525091241,0,-1
20180525091242,0,-1
20180525091243,0,-1
20180525091244,0,-1
20180525091245,0,-1
20180525091246,0,-1
20180525091247,0,-1
20180525091248,0,-1
20180525091249,0,-1
20180525091250,0,-1
20180525091251,0,-1
20180525091252,0,-1
20180525091253,0,-1
20180525091254,0,-1
20180525091256,0,-1
20180525091257,0,-1
20180525091258,0,-1
20180525091259,0,-1
20180525091300,0,-1
20180525091301,0,-1
20180525091302,0,-1
20180525091303,0,-1
20180525091304,0,-1
20180525091305,0,-1
20180525091306,0,-1
20180525091307,0,-1
20180525091308,0,-1
20180525091309,0,-1
20180525091310,0,-1
20180525091311,0,-1
20180525091312,0,-1
20180525091313,0,-1
20180525091314,0,-1
20180525091315,0,-1
20180525091317,0,-1
20180525091318,0,-1
20180525091319,0,-1
20180525091320,0,-1
20180525091321,0,-1
20180525091322,0,-1
20180525091323,0,-1
20180525091324,0,-1
20180525091325,0,-1
20180525091326,0,-1
20180525091327,0,-1
20180525091328,0,-1
20180525091329,0,-1
20180525091330,0,-1
20180525091331,0,-1
20180525091332,0,-1
20180525091333,0,-1
20180525091334,0,-1
20180525091335,0,-1
20180525091336,0,-1
20180525091338,0,-1
20180525091339,0,-1
20180525091340,0,-1
20180525091341,0,-1
20180525091342,0,-1
20180525091343,0,-1
20180525091344,0,-1
20180525091345,0,-1
20180525091346,0,-1
20180525091347,0,-1
20180525091348,0,-1
20180525091349,0,-1
20180525091350,0,-1
20180525091351,0,-1
20180525091353,0,-1
20180525091354,0,-1
20180525091355,0,-1
20180525091356,0,-1
20180525091357,0,-1
20180525091358,0,-1
20180525091359,0,-1
20180525091400,0,-1
20180525091401,0,-1
20180525091402,0,-1
20180525091403,0,-1
20180525091404,0,-1
20180525091405,0,-1
20180525091406,0,-1
20180525091407,0,-1
20180525091408,0,-1
20180525091409,0,-1
20180525091410,0,-1
20180525091411,0,-1
20180525091413,0,-1
20180525091414,0,-1
20180525091415,0,-1
20180525091416,0,-1
20180525091417,0,-1
20180525091418,0,-1
20180525091419,0,-1
20180525091420,0,-1
20180525091421,0,-1
20180525091422,0,-1
20180525091423,0,-1
20180525091424,0,-1
20180525091425,0,-1
20180525091426,0,-1
20180525091427,0,-1
20180525091428,0,-1
20180525091429,0,-1
20180525091430,0,-1
20180525091431,0,-1
20180525091432,0,-1
20180525091434,0,-1
20180525091435,0,-1
20180525091436,0,-1
20180525091437,0,-1
20180525091438,0,-1
20180525091439,0,-1
20180525091440,0,-1
20180525091441,0,-1
20180525091442,0,-1
20180525091443,0,-1
20180525091444,0,-1
20180525091445,0,-1
20180525091446,0,-1
20180525091447,0,-1
20180525091448,0,-1
20180525091449,0,-1
20180525091450,0,-1
20180525091451,0,-1
20180525091452,0,-1
20180525091453,0,-1
20180525091455,0,-1
20180525091456,0,-1
20180525091457,0,-1
20180525091458,0,-1
20180525091459,0,-1
20180525091500,0,-1
20180525091501,0,-1
20180525091502,0,-1
20180525091503,0,-1
20180525091504,0,-1
20180525091505,0,-1
20180525091506,0,-1
20180525091507,0,-1
20180525091508,0,-1
20180525091509,0,-1
20180525091510,0,-1
20180525091511,0,-1
20180525091512,0,-1
20180525091513,0,-1
20180525091514,0,-1
20180525091516,0,-1
20180525091517,0,-1
20180525091518,0,-1
20180525091519,0,-1
20180525091520,0,-1
20180525091521,0,-1
20180525091522,0,-1
20180525091523,0,-1
20180525091524,0,-1
20180525091525,0,-1
20180525091526,0,-1
20180525091527,0,-1
20180525091528,0,-1
20180525091529,0,-1
20180525091530,0,-1
20180525091531,0,-1
20180525091532,0,-1
20180525091533,0,-1
20180525091534,0,-1
20180525091535,0,-1
20180525091537,0,-1
20180525091538,0,-1
20180525091539,0,-1
20180525091540,0,-1
20180525091541,0,-1
20180525091542,0,-1
20180525091543,0,-1
20180525091544,0,-1
20180525091545,0,-1
20180525091546,0,-1
20180525091547,0,-1
20180525091548,0,-1
20180525091549,0,-1
20180525091550,0,-1
20180525091551,0,-1
20180525091552,0,-1
20180525091553,0,-1
20180525091554,0,-1
20180525091555,0,-1
20180525091557,0,-1
20180525091558,0,-1
20180525091559,0,-1
20180525091600,0,-1
20180525091601,0,-1
20180525091602,0,-1
20180525091603,0,-1
20180525091604,0,-1
20180525091605,0,-1
20180525091606,0,-1
20180525091607,0,-1
20180525091608,0,-1
20180525091609,0,-1
20180525091610,0,-1
20180525091611,0,-1
20180525091612,0,-1
20180525091613,0,-1
20180525091614,0,-1
20180525091615,0,-1
20180525091616,0,-1
20180525091618,0,-1
20180525091619,0,-1
20180525091620,0,-1
20180525091621,0,-1
20180525091622,0,-1
20180525091623,0,-1
20180525091624,0,-1
20180525091625,0,-1
20180525091626,0,-1
20180525091627,0,-1
20180525091628,0,-1
20180525091629,0,-1
20180525091630,0,-1
20180525091631,0,-1
20180525091632,0,-1
20180525091633,0,-1
20180525091634,0,-1
20180525091635,0,-1
20180525091636,0,-1
20180525091637,0,-1
20180525091639,0,-1
20180525091640,0,-1
20180525091641,0,-1
20180525091642,0,-1
20180525091643,0,-1
20180525091644,0,-1
20180525091645,0,-1
20180525091646,0,-1
20180525091647,0,-1
20180525091648,0,-1
20180525091649,0,-1
20180525091650,0,-1
20180525091651,0,-1
20180525091652,0,-1
20180525091653,0,-1
20180525091654,0,-1
20180525091655,0,-1
20180525091656,0,-1
20180525091657,0,-1
20180525091659,0,-1
20180525091700,0,-1
20180525091701,0,-1
20180525091702,0,-1
20180525091703,0,-1
20180525091704,0,-1
20180525091705,0,-1
20180525091706,0,-1
20180525091707,0,-1
20180525091708,0,-1
20180525091709,0,-1
20180525091710,0,-1
20180525091711,0,-1
20180525091712,0,-1
20180525091713,0,-1
20180525091714,0,-1
20180525091715,0,-1
20180525091716,0,-1
20180525091717,0,-1
20180525091719,0,-1
20180525091720,0,-1
20180525091721,0,-1
20180525091722,0,-1
20180525091723,0,-1
20180525091724,0,-1
20180525091725,0,-1
20180525091726,0,-1
20180525091727,0,-1
20180525091728,0,-1
20180525091729,0,-1
20180525091730,0,-1
20180525091731,0,-1
20180525091732,0,-1
20180525091733,0,-1
20180525091734,0,-1
20180525091735,0,-1
20180525091736,0,-1
20180525091738,0,-1
20180525091739,0,-1
20180525091740,0,-1
20180525091741,0,-1
20180525091742,0,-1
20180525091743,0,-1
20180525091744,0,-1
20180525091745,0,-1
20180525091746,0,-1
20180525091747,0,-1
20180525091748,0,-1
20180525091749,0,-1
20180525091750,0,-1
20180525091751,0,-1
20180525091752,0,-1
20180525091753,0,-1
20180525091754,0,-1
20180525091755,0,-1
20180525091757,0,-1
20180525091758,0,-1
20180525091759,0,-1
20180525091800,0,-1
20180525091801,0,-1
20180525091802,0,-1
20180525091803,0,-1
20180525091804,0,-1
20180525091805,0,-1
20180525091806,0,-1
20180525091807,0,-1
20180525091808,0,-1
20180525091809,0,-1
20180525091810,0,-1
20180525091811,0,-1
20180525091812,0,-1
20180525091813,0,-1
20180525091814,0,-1
20180525091815,0,-1
20180525091817,0,-1
20180525091818,0,-1
20180525091819,0,-1
20180525091820,0,-1
20180525091821,0,-1
20180525091822,0,-1
20180525091823,0,-1
20180525091824,0,-1
20180525091825,0,-1
20180525091826,0,-1
20180525091827,0,-1
20180525091828,0,-1
20180525091829,0,-1
20180525091830,0,-1
20180525091831,0,-1
20180525091832,0,-1
20180525091833,0,-1
20180525091834,0,-1
20180525091835,0,-1
20180525091836,0,-1
20180525091838,0,-1
20180525091839,0,-1
20180525091840,0,-1
20180525091841,0,-1
20180525091842,0,-1
20180525091843,0,-1
20180525091844,0,-1
20180525091845,0,-1
20180525091846,0,-1
20180525091847,0,-1
20180525091848,0,-1
20180525091849,0,-1
20180525091850,0,-1
20180525091851,0,-1
20180525091852,0,-1
20180525091853,0,-1
20180525091854,0,-1
20180525091855,0,-1
20180525091857,0,-1
20180525091858,0,-1
20180525091859,0,-1
20180525091900,0,-1
20180525091901,0,-1
20180525091902,0,-1
20180525091903,0,-1
20180525091904,0,-1
20180525091905,0,-1
20180525091906,0,-1
20180525091907,0,-1
20180525091908,0,-1
20180525091909,0,-1
20180525091910,0,-1
20180525091911,0,-1
20180525091912,0,-1
20180525091913,0,-1
20180525091914,0,-1
20180525091915,0,-1
20180525091916,0,-1
20180525091917,0,-1
20180525091919,0,-1
20180525091920,0,-1
20180525091921,0,-1
20180525091922,0,-1
20180525091923,0,-1
20180525091924,0,-1
20180525091925,0,-1
20180525091926,0,-1
20180525091927,0,-1
20180525091928,0,-1
20180525091929,0,-1
20180525091930,0,-1
20180525091931,0,-1
20180525091932,0,-1
20180525091933,0,-1
20180525091934,0,-1
20180525091935,0,-1
20180525091936,0,-1
20180525091938,0,-1
20180525091939,0,-1
20180525091940,0,-1
20180525091941,0,-1
20180525091942,0,-1
20180525091943,0,-1
20180525091944,0,-1
20180525091945,0,-1
20180525091946,0,-1
20180525091947,0,-1
20180525091948,0,-1
20180525091949,0,-1
20180525091950,0,-1
20180525091951,0,-1
20180525091952,0,-1
20180525091953,0,-1
20180525091954,0,-1
20180525091956,0,-1
20180525091957,0,-1
20180525091958,0,-1
20180525091959,0,-1
20180525092000,0,-1
20180525092001,0,-1
20180525092002,0,-1
20180525092003,0,-1
20180525092004,0,-1
20180525092005,0,-1
20180525092006,0,-1
20180525092007,0,-1
20180525092008,0,-1
20180525092009,0,-1
20180525092010,0,-1
20180525092011,0,-1
20180525092012,0,-1
20180525092013,0,-1
20180525092014,0,-1
20180525092016,0,-1
20180525092017,0,-1
20180525092018,0,-1
20180525092019,0,-1
20180525092020,0,-1
20180525092021,0,-1
20180525092022,0,-1
20180525092023,0,-1
20180525092024,0,-1
20180525092025,0,-1
20180525092026,0,-1
20180525092027,0,-1
20180525092028,0,-1
20180525092029,0,-1
20180525092030,0,-1
20180525092031,0,-1
20180525092032,0,-1
20180525092033,0,-1
20180525092034,0,-1
20180525092036,0,-1
20180525092037,0,-1
20180525092038,0,-1
20180525092039,0,-1
20180525092040,0,-1
20180525092041,0,-1
20180525092042,0,-1
20180525092043,0,-1
20180525092044,0,-1
20180525092045,0,-1
20180525092046,0,-1
20180525092047,0,-1
20180525092048,0,-1
20180525092049,0,-1
20180525092050,0,-1
20180525092051,0,-1
20180525092052,0,-1
20180525092054,0,-1
20180525092055,0,-1
20180525092056,0,-1
20180525092057,0,-1
20180525092058,0,-1
20180525092059,0,-1
20180525092100,0,-1
20180525092101,0,-1
20180525092102,0,-1
20180525092103,0,-1
20180525092104,0,-1
20180525092105,0,-1
20180525092106,0,-1
20180525092107,0,-1
20180525092108,0,-1
20180525092109,0,-1
20180525092110,0,-1
20180525092111,0,-1
20180525092112,0,-1
20180525092113,0,-1
20180525092115,0,-1
20180525092116,0,-1
20180525092117,0,-1
20180525092118,0,-1
20180525092119,0,-1
20180525092120,0,-1
20180525092121,0,-1
20180525092122,0,-1
20180525092123,0,-1
20180525092124,0,-1
20180525092125,0,-1
20180525092126,0,-1
20180525092127,0,-1
20180525092128,0,-1
20180525092129,0,-1
20180525092130,0,-1
20180525092131,0,-1
20180525092132,0,-1
20180525092133,0,-1
20180525092135,0,-1
20180525092136,0,-1
20180525092137,0,-1
20180525092138,0,-1
20180525092139,0,-1
20180525092140,0,-1
20180525092141,0,-1
20180525092142,0,-1
20180525092143,0,-1
20180525092144,0,-1
20180525092145,0,-1
20180525092146,0,-1
20180525092147,0,-1
20180525092148,0,-1
20180525092149,0,-1
20180525092150,0,-1
20180525092151,0,-1
20180525092153,0,-1
20180525092154,0,-1
20180525092155,0,-1
20180525092156,0,-1
20180525092157,0,-1
20180525092158,0,-1
20180525092159,0,-1
20180525092200,0,-1
20180525092201,0,-1
20180525092202,0,-1
20180525092203,0,-1
20180525092204,0,-1
20180525092205,0,-1
20180525092206,0,-1
20180525092207,0,-1
20180525092208,0,-1
20180525092209,0,-1
20180525092210,0,-1
20180525092211,0,-1
20180525092212,0,-1
20180525092214,0,-1
20180525092215,0,-1
20180525092216,0,-1
20180525092217,0,-1
20180525092218,0,-1
20180525092219,0,-1
20180525092220,0,-1
20180525092221,0,-1
20180525092222,0,-1
20180525092223,0,-1
20180525092224,0,-1
20180525092225,0,-1
20180525092226,0,-1
20180525092227,0,-1
20180525092228,0,-1
20180525092229,0,-1
20180525092230,0,-1
20180525092231,0,-1
20180525092233,0,-1
20180525092234,0,-1
20180525092235,0,-1
20180525092236,0,-1
20180525092237,0,-1
20180525092238,0,-1
20180525092239,0,-1
20180525092240,0,-1
20180525092241,0,-1
20180525092242,0,-1
20180525092243,0,-1
20180525092244,0,-1
20180525092245,0,-1
20180525092246,0,-1
20180525092247,0,-1
20180525092248,0,-1
20180525092249,0,-1
20180525092251,0,-1
20180525092252,0,-1
20180525092253,0,-1
20180525092254,0,-1
20180525092255,0,-1
20180525092256,0,-1
20180525092257,0,-1
20180525092258,0,-1
20180525092259,0,-1
20180525092300,0,-1
20180525092301,0,-1
20180525092302,0,-1
20180525092303,0,-1
20180525092304,0,-1
20180525092305,0,-1
20180525092306,0,-1
20180525092307,0,-1
20180525092308,0,-1
20180525092309,0,-1
20180525092311,0,-1
20180525092312,0,-1
20180525092313,0,-1
20180525092314,0,-1
20180525092315,0,-1
20180525092316,0,-1
20180525092317,0,-1
20180525092318,0,-1
20180525092319,0,-1
20180525092320,0,-1
20180525092321,0,-1
20180525092322,0,-1
20180525092323,0,-1
20180525092324,0,-1
20180525092325,0,-1
20180525092326,0,-1
20180525092327,0,-1
20180525092328,0,-1
20180525092329,0,-1
20180525092331,0,-1
20180525092332,0,-1
20180525092333,0,-1
20180525092334,0,-1
20180525092335,0,-1
20180525092336,0,-1
20180525092337,0,-1
20180525092338,0,-1
20180525092339,0,-1
20180525092340,0,-1
20180525092341,0,-1
20180525092342,0,-1
20180525092343,0,-1
20180525092344,0,-1
20180525092345,0,-1
20180525092346,0,-1
20180525092347,0,-1
20180525092348,0,-1
20180525092349,0,-1
20180525092351,0,-1
20180525092352,0,-1
20180525092353,0,-1
20180525092354,0,-1
20180525092355,0,-1
20180525092356,0,-1
20180525092357,0,-1
20180525092358,0,-1
20180525092359,0,-1
20180525092400,0,-1
20180525092401,0,-1
20180525092402,0,-1
20180525092403,0,-1
20180525092404,0,-1
20180525092405,0,-1
20180525092406,0,-1
20180525092407,0,-1
20180525092408,0,-1
20180525092409,0,-1
20180525092410,0,-1
20180525092412,0,-1
20180525092413,0,-1
20180525092414,0,-1
20180525092415,0,-1
20180525092416,0,-1
20180525092417,0,-1
20180525092418,0,-1
20180525092419,0,-1
20180525092420,0,-1
20180525092421,0,-1
20180525092422,0,-1
20180525092423,0,-1
20180525092424,0,-1
20180525092425,0,-1
20180525092426,0,-1
20180525092427,0,-1
20180525092428,0,-1
20180525092429,0,-1
20180525092430,0,-1
20180525092431,0,-1
20180525092433,0,-1
20180525092434,0,-1
20180525092435,0,-1
20180525092436,0,-1
20180525092437,0,-1
20180525092438,0,-1
20180525092439,0,-1
20180525092440,0,-1
20180525092441,0,-1
20180525092442,0,-1
20180525092443,0,-1
20180525092444,0,-1
20180525092445,0,-1
20180525092446,0,-1
20180525092447,0,-1
20180525092448,0,-1
20180525092449,0,-1
20180525092450,0,-1
20180525092451,0,-1
20180525092452,0,-1
20180525092454,0,-1
20180525092455,0,-1
20180525092456,0,-1
20180525092457,0,-1
20180525092458,0,-1
20180525092459,0,-1
20180525092500,0,-1
20180525092501,0,-1
20180525092502,0,-1
20180525092503,0,-1
20180525092504,0,-1
20180525092505,0,-1
20180525092506,0,-1
20180525092507,0,-1
20180525092508,0,-1
20180525092509,0,-1
20180525092510,0,-1
20180525092511,0,-1
20180525092512,0,-1
20180525092514,0,-1
20180525092515,0,-1
20180525092516,0,-1
20180525092517,0,-1
20180525092518,0,-1
20180525092519,0,-1
20180525092520,0,-1
20180525092521,0,-1
20180525092522,0,-1
20180525092523,0,-1
20180525092524,0,-1
20180525092525,0,-1
20180525092526,0,-1
20180525092527,0,-1
20180525092528,0,-1
20180525092529,0,-1
20180525092530,0,-1
20180525092531,0,-1
20180525092532,0,-1
20180525092534,0,-1
20180525092535,0,-1
20180525092536,0,-1
20180525092537,0,-1
20180525092538,0,-1
20180525092539,0,-1
20180525092540,0,-1
20180525092541,0,-1
20180525092542,0,-1
20180525092543,0,-1
20180525092544,0,-1
20180525092545,0,-1
20180525092546,0,-1
20180525092547,0,-1
20180525092548,0,-1
20180525092549,0,-1
20180525092550,0,-1
20180525092551,0,-1
20180525092553,0,-1
20180525092554,0,-1
20180525092555,0,-1
20180525092556,0,-1
20180525092557,0,-1
20180525092558,0,-1
20180525092559,0,-1
20180525092600,0,-1
20180525092601,0,-1
20180525092602,0,-1
20180525092603,0,-1
20180525092604,0,-1
20180525092605,0,-1
20180525092606,0,-1
20180525092607,0,-1
20180525092608,0,-1
20180525092609,0,-1
20180525092610,0,-1
20180525092611,0,-1
20180525092612,0,-1
20180525092614,0,-1
20180525092615,0,-1
20180525092616,0,-1
20180525092617,0,-1
20180525092618,0,-1
20180525092619,0,-1
20180525092620,0,-1
20180525092621,0,-1
20180525092622,0,-1
20180525092623,0,-1
20180525092624,0,-1
20180525092625,0,-1
20180525092626,0,-1
20180525092627,0,-1
20180525092628,0,-1
20180525092629,0,-1
20180525092630,0,-1
20180525092631,0,-1
20180525092632,0,-1
20180525092634,0,-1
20180525092635,0,-1
20180525092636,0,-1
20180525092637,0,-1
20180525092638,0,-1
20180525092639,0,-1
20180525092640,0,-1
20180525092641,0,-1
20180525092642,0,-1
20180525092643,0,-1
20180525092644,0,-1
20180525092645,0,-1
20180525092646,0,-1
20180525092647,0,-1
20180525092648,0,-1
20180525092649,0,-1
20180525092650,0,-1
20180525092651,0,-1
20180525092653,0,-1
20180525092654,0,-1
20180525092655,0,-1
20180525092656,0,-1
20180525092657,0,-1
20180525092658,0,-1
20180525092659,0,-1
20180525092700,0,-1
20180525092701,0,-1
20180525092702,0,-1
20180525092703,0,-1
20180525092704,0,-1
20180525092705,0,-1
20180525092706,0,-1
20180525092707,0,-1
20180525092708,0,-1
20180525092709,0,-1
20180525092710,0,-1
20180525092711,0,-1
20180525092712,0,-1
20180525092713,0,-1
20180525092715,0,-1
20180525092716,0,-1
20180525092717,0,-1
20180525092718,0,-1
20180525092719,0,-1
20180525092720,0,-1
20180525092721,0,-1
20180525092722,0,-1
20180525092723,0,-1
20180525092724,0,-1
20180525092725,0,-1
20180525092726,0,-1
20180525092727,0,-1
20180525092728,0,-1
20180525092731,0,-1
20180525092732,0,-1
20180525092733,0,-1
20180525092734,0,-1
20180525092735,0,-1
20180525092736,0,-1
20180525092737,0,-1
20180525092738,0,-1
20180525092739,0,-1
20180525092740,0,-1
20180525092741,0,-1
20180525092742,0,-1
20180525092743,0,-1
20180525092744,0,-1
20180525092745,0,-1
20180525092746,0,-1
20180525092747,0,-1
20180525092748,0,-1
20180525092749,0,-1
20180525092751,0,-1
20180525092752,0,-1
20180525092753,0,-1
20180525092754,0,-1
20180525092755,0,-1
20180525092756,0,-1
20180525092757,0,-1
20180525092758,0,-1
20180525092759,0,-1
20180525092800,0,-1
20180525092801,0,-1
20180525092802,0,-1
20180525092803,0,-1
20180525092804,0,-1
20180525092805,0,-1
20180525092806,0,-1
20180525092807,0,-1
20180525092808,0,-1
20180525092809,0,-1
20180525092811,0,-1
20180525092812,0,-1
20180525092813,0,-1
20180525092814,0,-1
20180525092815,0,-1
20180525092816,0,-1
20180525092817,0,-1
