datetime,temperatue,humidity,pressure
20181109232015,28.0,36.6,1022.3
20181109232018,28.0,36.5,1022.4
20181109232021,28.0,36.5,1022.4
20181109232024,28.0,36.5,1022.4
20181109232027,28.0,36.5,1022.3
20181109232030,28.0,36.5,1022.3
20181109232034,28.0,36.5,1022.3
20181109232037,28.0,36.5,1022.3
20181109232040,28.0,36.5,1022.3
20181109232043,28.0,36.5,1022.4
20181109232046,28.0,36.5,1022.3
20181109232049,28.0,36.5,1022.4
20181109232052,28.0,36.5,1022.4
20181109232055,28.0,36.5,1022.3
20181109232059,28.0,36.6,1022.3
20181109232102,28.0,36.6,1022.3
20181109232105,27.9,36.6,1022.4
20181109232108,27.9,36.6,1022.3
20181109232111,28.0,36.6,1022.3
20181109232114,28.0,36.5,1022.3
20181109232117,28.0,36.5,1022.3
20181109232120,28.0,36.5,1022.4
20181109232124,28.0,36.5,1022.3
20181109232127,28.0,36.6,1022.4
20181109232130,28.0,36.6,1022.3
20181109232133,28.0,36.5,1022.4
20181109232136,28.0,36.6,1022.3
20181109232139,28.0,36.5,1022.4
20181109232142,28.0,36.5,1022.4
20181109232145,28.0,36.5,1022.4
20181109232149,28.0,36.5,1022.4
20181109232152,28.0,36.5,1022.4
20181109232155,28.0,36.6,1022.4
20181109232158,28.0,36.6,1022.4
20181109232201,27.9,36.6,1022.4
20181109232204,28.0,36.6,1022.3
20181109232207,27.9,36.6,1022.4
20181109232210,27.9,36.6,1022.4
20181109232213,28.0,36.6,1022.4
20181109232217,27.9,36.6,1022.3
20181109232220,27.9,36.6,1022.3
20181109232223,28.0,36.6,1022.4
20181109232226,28.0,36.6,1022.4
20181109232229,27.9,36.6,1022.4
20181109232232,28.0,36.6,1022.4
20181109232235,28.0,36.6,1022.4
20181109232238,28.0,36.5,1022.3
20181109232242,28.0,36.6,1022.4
20181109232245,27.9,36.6,1022.4
20181109232248,28.0,36.6,1022.4
20181109232251,27.9,36.6,1022.4
20181109232254,27.9,36.7,1022.5
20181109232257,27.9,36.7,1022.4
20181109232300,27.9,36.6,1022.4
20181109232303,27.9,36.6,1022.3
20181109232306,28.0,36.6,1022.4
20181109232310,27.9,36.6,1022.4
20181109232313,27.9,36.6,1022.3
20181109232316,27.9,36.7,1022.4
20181109232319,27.9,36.6,1022.4
20181109232322,27.9,36.6,1022.4
20181109232325,28.0,36.6,1022.3
20181109232328,28.0,36.6,1022.4
20181109232331,28.0,36.6,1022.4
20181109232335,28.0,36.6,1022.4
20181109232338,27.9,36.6,1022.4
20181109232341,28.0,36.6,1022.4
20181109232344,27.9,36.6,1022.3
20181109232347,28.0,36.6,1022.4
20181109232350,28.0,36.6,1022.4
20181109232353,27.9,36.6,1022.4
20181109232356,28.0,36.6,1022.3
20181109232400,28.0,36.5,1022.4
20181109232403,28.0,36.5,1022.4
20181109232406,28.0,36.5,1022.4
20181109232409,28.0,36.5,1022.3
20181109232412,28.0,36.5,1022.4
20181109232415,28.0,36.5,1022.4
20181109232418,28.0,36.5,1022.4
20181109232421,28.0,36.5,1022.4
20181109232424,28.0,36.5,1022.4
20181109232428,28.0,36.6,1022.4
20181109232431,27.9,36.6,1022.4
20181109232434,28.0,36.5,1022.4
20181109232437,28.0,36.5,1022.4
20181109232440,28.0,36.5,1022.3
20181109232443,28.0,36.4,1022.4
20181109232446,28.0,36.4,1022.4
20181109232449,28.0,36.5,1022.4
20181109232453,28.0,36.5,1022.4
20181109232456,28.0,36.6,1022.4
20181109232459,28.0,36.5,1022.4
20181109232502,28.0,36.5,1022.4
20181109232505,28.0,36.6,1022.4
20181109232508,28.0,36.6,1022.4
20181109232511,28.0,36.5,1022.4
20181109232514,28.0,36.6,1022.4
20181109232518,27.9,36.6,1022.4
20181109232521,28.0,36.6,1022.3
20181109232524,28.0,36.5,1022.3
20181109232527,28.0,36.5,1022.3
20181109232530,28.0,36.5,1022.3
20181109232533,28.0,36.5,1022.4
20181109232536,28.0,36.4,1022.4
20181109232539,28.0,36.5,1022.3
20181109232542,28.0,36.5,1022.4
20181109232546,28.0,36.5,1022.4
20181109232549,28.0,36.5,1022.4
20181109232552,28.0,36.5,1022.4
20181109232555,28.0,36.5,1022.3
20181109232558,28.0,36.5,1022.3
20181109232601,28.0,36.4,1022.4
20181109232604,28.0,36.4,1022.4
20181109232607,28.0,36.4,1022.4
20181109232611,28.0,36.4,1022.4
20181109232614,28.0,36.4,1022.4
20181109232617,28.0,36.4,1022.3
20181109232620,28.0,36.4,1022.3
20181109232623,28.0,36.4,1022.4
20181109232626,28.0,36.5,1022.4
20181109232629,28.0,36.5,1022.4
20181109232632,28.0,36.5,1022.4
20181109232636,28.0,36.5,1022.4
20181109232639,28.0,36.6,1022.4
20181109232642,28.0,36.5,1022.4
20181109232645,28.0,36.5,1022.4
20181109232648,28.0,36.5,1022.3
20181109232651,28.0,36.5,1022.4
20181109232654,28.0,36.4,1022.3
20181109232657,28.0,36.5,1022.4
20181109232701,28.0,36.5,1022.4
20181109232704,28.0,36.5,1022.3
20181109232707,28.0,36.4,1022.3
20181109232710,28.0,36.5,1022.4
20181109232713,28.0,36.5,1022.3
20181109232716,28.0,36.5,1022.3
20181109232719,28.0,36.6,1022.4
20181109232722,27.9,36.6,1022.3
20181109232725,28.0,36.6,1022.4
20181109232729,28.0,36.6,1022.4
20181109232732,27.9,36.6,1022.4
20181109232735,27.9,36.6,1022.3
20181109232738,28.0,36.5,1022.4
20181109232741,28.0,36.6,1022.4
20181109232744,28.0,36.5,1022.3
20181109232747,28.0,36.5,1022.3
20181109232750,27.9,36.6,1022.4
20181109232754,28.0,36.5,1022.4
20181109232757,28.0,36.5,1022.3
20181109232800,28.0,36.5,1022.3
20181109232803,28.0,36.5,1022.4
20181109232806,28.0,36.5,1022.4
20181109232809,28.0,36.4,1022.3
20181109232812,28.0,36.4,1022.4
20181109232815,28.0,36.5,1022.4
20181109232818,28.0,36.5,1022.4
20181109232822,28.0,36.6,1022.4
20181109232825,27.9,36.6,1022.4
20181109232828,27.9,36.6,1022.3
20181109232831,28.0,36.6,1022.4
20181109232834,27.9,36.6,1022.4
20181109232837,27.9,36.6,1022.4
20181109232840,27.9,36.6,1022.3
20181109232843,27.9,36.6,1022.4
20181109232847,27.9,36.7,1022.3
20181109232850,27.9,36.6,1022.3
20181109232853,27.9,36.6,1022.4
20181109232856,27.9,36.6,1022.3
20181109232859,27.9,36.6,1022.4
20181109232902,27.9,36.6,1022.3
20181109232905,27.9,36.7,1022.3
20181109232908,27.9,36.6,1022.3
20181109232912,27.9,36.6,1022.3
20181109232915,27.9,36.6,1022.3
20181109232918,28.0,36.6,1022.3
20181109232921,27.9,36.6,1022.4
20181109232924,27.9,36.6,1022.3
20181109232927,27.9,36.6,1022.3
20181109232930,27.9,36.6,1022.4
20181109232933,27.9,36.6,1022.4
20181109232936,27.9,36.7,1022.3
20181109232940,27.9,36.7,1022.4
20181109232943,27.9,36.6,1022.3
20181109232946,27.9,36.6,1022.3
20181109232949,27.9,36.6,1022.4
20181109232952,27.9,36.7,1022.4
20181109232955,27.9,36.7,1022.3
20181109232958,27.9,36.7,1022.4
20181109233001,27.9,36.7,1022.4
20181109233005,27.9,36.7,1022.4
20181109233008,27.9,36.7,1022.4
20181109233011,27.9,36.7,1022.4
20181109233014,27.9,36.7,1022.4
20181109233017,27.9,36.7,1022.3
20181109233020,27.9,36.7,1022.4
20181109233023,27.9,36.7,1022.3
20181109233026,27.9,36.6,1022.3
20181109233030,27.9,36.6,1022.4
20181109233033,27.9,36.6,1022.4
20181109233036,27.9,36.7,1022.4
20181109233039,27.9,36.7,1022.4
20181109233042,27.9,36.7,1022.3
20181109233045,27.9,36.7,1022.4
20181109233048,27.9,36.7,1022.4
20181109233051,27.9,36.6,1022.3
20181109233054,27.9,36.6,1022.4
20181109233058,27.9,36.6,1022.3
20181109233101,27.9,36.7,1022.4
20181109233104,27.9,36.7,1022.4
20181109233107,27.9,36.7,1022.3
20181109233110,27.9,36.7,1022.4
20181109233113,27.9,36.7,1022.3
20181109233116,27.9,36.6,1022.4
20181109233119,27.9,36.6,1022.4
20181109233123,27.9,36.6,1022.4
20181109233126,28.0,36.6,1022.3
20181109233129,28.0,36.5,1022.4
20181109233132,27.9,36.6,1022.4
20181109233135,27.9,36.6,1022.3
20181109233138,27.9,36.6,1022.4
20181109233141,27.9,36.6,1022.4
20181109233144,28.0,36.5,1022.4
20181109233148,28.0,36.5,1022.4
20181109233151,28.0,36.5,1022.3
20181109233154,28.0,36.6,1022.4
20181109233157,28.0,36.5,1022.4
20181109233200,28.0,36.5,1022.4
20181109233203,28.0,36.5,1022.4
20181109233206,28.0,36.5,1022.3
20181109233209,28.0,36.5,1022.4
20181109233212,28.0,36.5,1022.3
20181109233216,28.0,36.5,1022.4
20181109233219,28.0,36.5,1022.4
20181109233222,28.0,36.5,1022.3
20181109233225,28.0,36.5,1022.4
20181109233228,28.0,36.5,1022.4
20181109233231,28.0,36.5,1022.3
20181109233234,28.0,36.5,1022.3
20181109233237,28.0,36.5,1022.4
20181109233241,27.9,36.6,1022.4
20181109233244,27.9,36.7,1022.4
20181109233247,27.9,36.7,1022.4
20181109233250,27.8,36.8,1022.4
20181109233253,27.8,36.8,1022.4
20181109233256,27.8,36.8,1022.4
20181109233259,27.8,36.9,1022.4
20181109233302,27.8,36.9,1022.3
20181109233306,27.8,36.9,1022.4
20181109233309,27.8,36.9,1022.3
20181109233312,27.8,36.9,1022.4
20181109233315,27.8,36.9,1022.4
20181109233318,27.8,36.9,1022.4
20181109233321,27.8,36.9,1022.4
20181109233324,27.7,36.9,1022.4
20181109233327,27.8,36.9,1022.3
20181109233330,27.8,36.9,1022.4
20181109233334,27.8,36.8,1022.4
20181109233337,27.8,36.8,1022.4
20181109233340,27.8,36.8,1022.4
20181109233343,27.9,36.8,1022.4
20181109233346,27.8,36.8,1022.4
20181109233349,27.9,36.7,1022.3
20181109233352,27.9,36.7,1022.3
20181109233355,27.9,36.7,1022.3
20181109233359,27.9,36.7,1022.3
20181109233402,27.9,36.7,1022.4
20181109233405,27.9,36.7,1022.3
20181109233408,27.9,36.7,1022.3
20181109233411,27.9,36.7,1022.4
20181109233414,27.9,36.7,1022.4
20181109233417,27.9,36.7,1022.4
20181109233420,27.9,36.7,1022.4
20181109233424,27.9,36.6,1022.4
20181109233427,27.9,36.6,1022.4
20181109233430,27.9,36.6,1022.4
20181109233433,27.9,36.6,1022.3
20181109233436,27.9,36.6,1022.4
20181109233439,27.9,36.6,1022.4
20181109233442,27.9,36.6,1022.3
20181109233445,27.9,36.5,1022.3
20181109233448,28.0,36.5,1022.3
20181109233452,28.0,36.4,1022.4
20181109233455,28.0,36.5,1022.4
20181109233458,27.9,36.5,1022.4
20181109233501,27.9,36.6,1022.3
20181109233504,27.9,36.6,1022.4
20181109233507,27.9,36.6,1022.4
20181109233510,27.9,36.6,1022.4
20181109233513,27.9,36.6,1022.4
20181109233517,27.9,36.6,1022.3
20181109233520,27.9,36.6,1022.4
20181109233523,27.9,36.6,1022.3
20181109233526,27.9,36.6,1022.3
20181109233529,27.9,36.6,1022.3
20181109233532,27.9,36.6,1022.3
20181109233535,27.9,36.5,1022.4
20181109233538,28.0,36.5,1022.4
20181109233542,28.0,36.5,1022.4
20181109233545,28.0,36.5,1022.3
20181109233548,28.0,36.5,1022.4
20181109233551,28.0,36.4,1022.3
20181109233554,28.0,36.5,1022.3
20181109233557,28.0,36.5,1022.4
20181109233600,27.9,36.6,1022.4
20181109233603,27.9,36.6,1022.4
20181109233606,27.9,36.6,1022.3
20181109233610,27.9,36.6,1022.4
20181109233613,27.9,36.6,1022.4
20181109233616,27.9,36.7,1022.3
20181109233619,27.9,36.6,1022.4
20181109233622,27.9,36.6,1022.3
20181109233625,27.9,36.6,1022.4
20181109233628,27.9,36.6,1022.3
20181109233631,27.9,36.6,1022.4
20181109233635,27.9,36.6,1022.3
20181109233638,27.9,36.6,1022.4
20181109233641,27.9,36.6,1022.3
20181109233644,27.9,36.6,1022.4
20181109233647,27.9,36.6,1022.4
20181109233650,27.9,36.6,1022.3
20181109233653,27.9,36.6,1022.3
20181109233656,27.9,36.5,1022.3
20181109233700,27.9,36.5,1022.3
20181109233703,28.0,36.5,1022.3
20181109233706,28.0,36.4,1022.4
20181109233709,28.0,36.5,1022.3
20181109233712,28.0,36.5,1022.4
20181109233715,27.9,36.6,1022.4
20181109233718,27.9,36.6,1022.4
20181109233721,27.9,36.6,1022.3
20181109233725,27.9,36.6,1022.3
20181109233728,27.9,36.6,1022.3
20181109233731,27.9,36.6,1022.3
20181109233734,27.9,36.6,1022.4
20181109233737,27.9,36.5,1022.3
20181109233740,28.0,36.5,1022.4
20181109233743,27.9,36.5,1022.3
20181109233746,27.9,36.5,1022.3
20181109233749,28.0,36.5,1022.3
20181109233753,28.0,36.5,1022.3
20181109233756,28.0,36.5,1022.3
20181109233759,27.9,36.6,1022.4
20181109233802,27.9,36.5,1022.4
20181109233805,27.9,36.6,1022.4
20181109233808,27.9,36.6,1022.3
20181109233811,27.9,36.6,1022.4
20181109233814,27.9,36.6,1022.3
20181109233818,27.9,36.6,1022.3
20181109233821,27.9,36.6,1022.3
20181109233824,27.9,36.6,1022.4
20181109233827,27.9,36.6,1022.3
20181109233830,27.9,36.5,1022.4
20181109233833,28.0,36.5,1022.3
20181109233836,28.0,36.5,1022.4
20181109233839,28.0,36.5,1022.3
20181109233842,28.0,36.5,1022.3
20181109233846,28.0,36.4,1022.4
20181109233849,28.0,36.4,1022.4
20181109233852,28.0,36.5,1022.3
20181109233855,28.0,36.5,1022.3
20181109233858,27.9,36.6,1022.4
20181109233901,27.9,36.6,1022.3
20181109233904,27.9,36.6,1022.3
20181109233907,27.9,36.6,1022.3
20181109233911,27.9,36.6,1022.4
20181109233914,27.9,36.5,1022.3
20181109233917,27.9,36.6,1022.3
20181109233920,27.9,36.6,1022.3
20181109233923,27.9,36.5,1022.3
20181109233926,27.9,36.6,1022.3
20181109233929,27.9,36.6,1022.3
20181109233932,27.9,36.6,1022.3
20181109233936,27.9,36.7,1022.3
20181109233939,27.9,36.6,1022.3
20181109233942,27.9,36.6,1022.3
20181109233945,27.9,36.6,1022.3
20181109233948,27.9,36.6,1022.3
20181109233951,27.9,36.6,1022.3
20181109233954,27.9,36.6,1022.3
20181109233957,27.9,36.6,1022.4
20181109234000,27.9,36.6,1022.3
20181109234004,27.9,36.5,1022.3
20181109234007,27.9,36.5,1022.2
20181109234010,27.9,36.5,1022.3
20181109234013,27.9,36.6,1022.3
20181109234016,27.9,36.6,1022.3
20181109234019,27.9,36.5,1022.3
20181109234022,27.9,36.5,1022.3
20181109234025,27.9,36.5,1022.3
20181109234029,28.0,36.5,1022.3
20181109234032,28.0,36.5,1022.3
20181109234035,28.0,36.4,1022.3
20181109234038,28.0,36.5,1022.3
20181109234041,28.0,36.5,1022.3
20181109234044,27.9,36.6,1022.4
20181109234047,27.9,36.6,1022.3
20181109234050,27.9,36.6,1022.3
20181109234054,27.9,36.6,1022.3
20181109234057,27.9,36.6,1022.3
20181109234100,27.9,36.6,1022.3
20181109234103,27.9,36.6,1022.3
20181109234106,27.9,36.6,1022.3
20181109234109,27.9,36.6,1022.3
20181109234112,27.9,36.6,1022.2
20181109234115,27.9,36.6,1022.3
20181109234118,27.9,36.5,1022.3
20181109234122,27.9,36.5,1022.3
20181109234125,27.9,36.5,1022.3
20181109234128,27.9,36.6,1022.3
20181109234131,27.9,36.6,1022.3
20181109234134,27.9,36.5,1022.3
20181109234137,28.0,36.5,1022.2
20181109234140,28.0,36.5,1022.3
20181109234143,28.0,36.5,1022.3
20181109234147,28.0,36.5,1022.3
20181109234150,28.0,36.5,1022.3
20181109234153,28.0,36.5,1022.2
20181109234156,28.0,36.5,1022.3
20181109234159,27.9,36.5,1022.3
20181109234202,27.9,36.5,1022.3
20181109234205,27.9,36.5,1022.3
20181109234208,27.9,36.5,1022.3
20181109234212,27.9,36.5,1022.3
20181109234215,27.9,36.5,1022.3
20181109234218,28.0,36.5,1022.3
20181109234221,28.0,36.5,1022.3
20181109234224,28.0,36.5,1022.3
20181109234227,28.0,36.5,1022.3
20181109234230,28.0,36.4,1022.3
20181109234233,28.0,36.4,1022.3
20181109234236,28.0,36.4,1022.3
20181109234240,28.0,36.4,1022.3
20181109234243,28.0,36.4,1022.2
20181109234246,28.0,36.4,1022.3
20181109234249,28.0,36.4,1022.2
20181109234252,28.0,36.4,1022.3
20181109234255,28.0,36.4,1022.3
20181109234258,28.0,36.4,1022.3
20181109234301,28.0,36.5,1022.3
20181109234305,27.9,36.5,1022.3
20181109234308,27.9,36.6,1022.3
20181109234311,27.9,36.6,1022.3
20181109234314,27.9,36.6,1022.3
20181109234317,27.9,36.6,1022.3
20181109234320,27.9,36.6,1022.3
20181109234323,27.9,36.6,1022.3
20181109234326,27.9,36.6,1022.3
20181109234330,27.9,36.7,1022.3
20181109234333,27.8,36.7,1022.3
20181109234336,27.8,36.7,1022.3
20181109234339,27.8,36.7,1022.2
20181109234342,27.8,36.8,1022.3
20181109234345,27.8,36.8,1022.3
20181109234348,27.8,36.8,1022.2
20181109234351,27.8,36.8,1022.3
20181109234355,27.8,36.8,1022.3
20181109234358,27.8,36.8,1022.3
20181109234401,27.8,36.8,1022.3
20181109234404,27.8,36.8,1022.2
20181109234407,27.8,36.8,1022.3
20181109234410,27.8,36.8,1022.3
20181109234413,27.8,36.8,1022.3
20181109234416,27.8,36.8,1022.2
20181109234419,27.8,36.7,1022.3
20181109234423,27.9,36.7,1022.3
20181109234426,27.9,36.6,1022.3
20181109234429,27.9,36.6,1022.2
20181109234432,27.9,36.6,1022.2
20181109234435,27.9,36.6,1022.3
20181109234438,27.9,36.6,1022.4
20181109234441,27.9,36.6,1022.3
20181109234444,27.9,36.6,1022.3
20181109234448,27.9,36.6,1022.3
20181109234451,27.9,36.6,1022.3
20181109234454,27.9,36.5,1022.3
20181109234457,27.9,36.5,1022.3
20181109234500,27.9,36.5,1022.2
20181109234503,28.0,36.5,1022.3
20181109234506,27.9,36.5,1022.3
20181109234509,27.9,36.5,1022.4
20181109234512,27.9,36.5,1022.3
20181109234516,27.9,36.5,1022.3
20181109234519,27.9,36.5,1022.3
20181109234522,27.9,36.5,1022.3
20181109234525,27.9,36.6,1022.3
20181109234528,27.9,36.6,1022.3
20181109234531,27.9,36.6,1022.3
20181109234534,27.9,36.5,1022.3
20181109234537,27.9,36.5,1022.3
20181109234541,28.0,36.5,1022.3
20181109234544,27.9,36.5,1022.3
20181109234547,27.9,36.5,1022.3
20181109234550,27.9,36.5,1022.3
20181109234553,27.9,36.5,1022.3
20181109234556,27.9,36.6,1022.3
20181109234559,27.9,36.6,1022.3
20181109234602,27.9,36.6,1022.3
20181109234606,27.9,36.6,1022.3
20181109234609,27.9,36.6,1022.3
20181109234612,27.9,36.6,1022.4
20181109234615,27.9,36.6,1022.3
20181109234618,27.9,36.6,1022.3
20181109234621,27.9,36.6,1022.3
20181109234624,27.9,36.6,1022.3
20181109234627,27.9,36.6,1022.2
20181109234630,27.9,36.6,1022.3
20181109234634,27.9,36.6,1022.2
20181109234637,27.9,36.7,1022.3
20181109234640,27.9,36.6,1022.2
20181109234643,27.9,36.6,1022.3
20181109234646,27.9,36.6,1022.3
20181109234649,27.9,36.6,1022.3
20181109234652,27.9,36.6,1022.3
20181109234655,27.9,36.6,1022.3
20181109234659,27.9,36.6,1022.2
20181109234702,27.9,36.6,1022.3
20181109234705,27.9,36.5,1022.3
20181109234708,27.9,36.5,1022.3
20181109234711,27.9,36.6,1022.3
20181109234714,27.9,36.6,1022.3
20181109234717,27.9,36.6,1022.3
20181109234720,27.9,36.5,1022.3
20181109234724,27.9,36.5,1022.3
20181109234727,27.9,36.5,1022.2
20181109234730,27.9,36.5,1022.3
20181109234733,27.9,36.5,1022.3
20181109234736,27.9,36.5,1022.3
20181109234739,28.0,36.5,1022.2
20181109234742,27.9,36.5,1022.3
20181109234745,27.9,36.5,1022.2
20181109234748,27.9,36.5,1022.3
20181109234752,27.9,36.5,1022.3
20181109234755,27.9,36.5,1022.3
20181109234758,27.9,36.5,1022.2
20181109234801,27.9,36.5,1022.2
20181109234804,28.0,36.5,1022.3
20181109234807,27.9,36.5,1022.3
20181109234810,27.9,36.6,1022.3
20181109234813,27.9,36.5,1022.2
20181109234817,27.9,36.6,1022.3
20181109234820,27.9,36.6,1022.3
20181109234823,27.9,36.6,1022.3
20181109234826,27.9,36.6,1022.2
20181109234829,27.9,36.6,1022.3
20181109234832,27.9,36.6,1022.3
20181109234835,27.9,36.6,1022.3
20181109234838,27.9,36.6,1022.2
20181109234842,27.9,36.6,1022.3
20181109234845,27.9,36.6,1022.3
20181109234848,27.9,36.6,1022.3
20181109234851,27.9,36.6,1022.2
20181109234854,27.9,36.6,1022.2
20181109234857,27.9,36.6,1022.2
20181109234900,27.9,36.5,1022.3
20181109234903,27.9,36.6,1022.3
20181109234906,27.9,36.6,1022.3
20181109234910,27.9,36.6,1022.3
20181109234913,27.9,36.6,1022.3
20181109234916,27.9,36.6,1022.2
20181109234919,27.9,36.6,1022.3
20181109234922,27.9,36.6,1022.3
20181109234925,27.9,36.7,1022.3
20181109234928,27.9,36.7,1022.2
20181109234931,27.9,36.6,1022.2
20181109234935,27.9,36.6,1022.2
20181109234938,27.9,36.6,1022.3
20181109234941,27.9,36.5,1022.2
20181109234944,27.9,36.6,1022.2
20181109234947,27.9,36.5,1022.3
20181109234950,27.9,36.5,1022.3
20181109234953,27.9,36.5,1022.2
20181109234956,27.9,36.5,1022.2
20181109235000,27.9,36.6,1022.2
20181109235003,27.9,36.6,1022.3
20181109235006,27.9,36.6,1022.3
20181109235009,27.8,36.6,1022.3
20181109235012,27.9,36.6,1022.2
20181109235015,27.9,36.7,1022.3
20181109235018,27.8,36.7,1022.3
20181109235021,27.9,36.7,1022.3
20181109235024,27.8,36.7,1022.3
20181109235028,27.8,36.7,1022.2
20181109235031,27.9,36.6,1022.3
20181109235034,27.9,36.6,1022.3
20181109235037,27.9,36.6,1022.2
20181109235040,27.9,36.6,1022.2
20181109235043,27.9,36.6,1022.2
20181109235046,27.9,36.6,1022.2
20181109235049,27.9,36.5,1022.2
20181109235053,27.9,36.6,1022.3
20181109235056,27.9,36.6,1022.3
20181109235059,27.8,36.6,1022.2
20181109235102,27.9,36.6,1022.2
20181109235105,27.9,36.6,1022.2
20181109235108,27.9,36.5,1022.2
20181109235111,27.9,36.5,1022.2
20181109235114,27.9,36.5,1022.2
20181109235118,27.9,36.5,1022.3
20181109235121,27.9,36.5,1022.3
20181109235124,27.9,36.6,1022.3
20181109235127,27.9,36.6,1022.2
20181109235130,27.9,36.6,1022.2
20181109235133,27.9,36.6,1022.3
20181109235136,27.8,36.7,1022.3
20181109235139,27.8,36.7,1022.3
20181109235142,27.8,36.8,1022.2
20181109235146,27.8,36.8,1022.3
20181109235149,27.8,36.8,1022.3
20181109235152,27.8,36.8,1022.2
20181109235155,27.8,36.8,1022.3
20181109235158,27.8,36.8,1022.2
20181109235201,27.8,36.7,1022.2
20181109235204,27.8,36.7,1022.3
20181109235207,27.8,36.8,1022.2
20181109235211,27.8,36.7,1022.2
20181109235214,27.9,36.6,1022.2
20181109235217,27.9,36.6,1022.3
20181109235220,27.9,36.6,1022.2
20181109235223,27.9,36.5,1022.2
20181109235226,27.9,36.5,1022.3
20181109235229,27.9,36.5,1022.2
20181109235232,27.9,36.5,1022.3
20181109235236,27.9,36.5,1022.3
20181109235239,27.9,36.5,1022.3
20181109235242,27.9,36.5,1022.3
20181109235245,27.9,36.5,1022.2
20181109235248,27.9,36.5,1022.2
20181109235251,27.9,36.5,1022.2
20181109235254,27.9,36.5,1022.2
20181109235257,27.9,36.5,1022.2
20181109235301,27.9,36.5,1022.3
20181109235304,27.9,36.5,1022.2
20181109235307,27.9,36.5,1022.2
20181109235310,27.9,36.5,1022.3
20181109235313,27.9,36.5,1022.2
20181109235316,27.9,36.5,1022.3
20181109235319,27.9,36.5,1022.2
20181109235322,27.9,36.5,1022.2
20181109235325,27.9,36.5,1022.3
20181109235329,27.9,36.5,1022.2
20181109235332,28.0,36.4,1022.2
20181109235335,27.9,36.5,1022.2
20181109235338,27.9,36.5,1022.3
20181109235341,27.9,36.5,1022.3
20181109235344,27.9,36.5,1022.3
20181109235347,27.9,36.5,1022.2
20181109235350,27.9,36.5,1022.3
20181109235354,27.9,36.6,1022.2
20181109235357,27.9,36.5,1022.2
20181109235400,27.9,36.5,1022.2
20181109235403,27.9,36.5,1022.3
20181109235406,27.9,36.6,1022.2
20181109235409,27.9,36.5,1022.2
20181109235412,27.9,36.5,1022.2
20181109235415,27.9,36.5,1022.2
20181109235419,27.9,36.5,1022.2
20181109235422,27.9,36.5,1022.2
20181109235425,27.9,36.5,1022.2
20181109235428,28.0,36.4,1022.2
20181109235431,27.9,36.4,1022.2
20181109235434,27.9,36.5,1022.2
20181109235437,27.9,36.5,1022.3
20181109235440,27.9,36.6,1022.2
20181109235443,27.9,36.5,1022.3
20181109235447,27.9,36.6,1022.1
20181109235450,27.9,36.5,1022.2
20181109235453,27.9,36.5,1022.2
20181109235456,27.9,36.5,1022.2
20181109235459,27.9,36.6,1022.3
20181109235502,27.9,36.5,1022.2
20181109235505,27.9,36.6,1022.3
20181109235508,27.9,36.6,1022.3
20181109235512,27.9,36.6,1022.2
20181109235515,27.9,36.6,1022.2
20181109235518,27.9,36.6,1022.2
20181109235521,27.9,36.6,1022.3
20181109235524,27.9,36.6,1022.2
20181109235527,27.9,36.6,1022.2
20181109235530,27.9,36.6,1022.2
20181109235533,27.9,36.6,1022.1
20181109235537,27.9,36.5,1022.2
20181109235540,27.9,36.5,1022.2
20181109235543,27.9,36.5,1022.2
20181109235546,27.9,36.5,1022.2
20181109235549,27.9,36.5,1022.2
20181109235552,27.9,36.5,1022.2
20181109235555,27.9,36.5,1022.2
20181109235558,27.9,36.5,1022.2
20181109235601,27.9,36.6,1022.2
20181109235605,27.8,36.6,1022.2
20181109235608,27.9,36.6,1022.3
20181109235611,27.8,36.6,1022.2
20181109235614,27.8,36.6,1022.2
20181109235617,27.9,36.6,1022.2
20181109235620,27.9,36.6,1022.2
20181109235623,27.8,36.6,1022.2
20181109235626,27.8,36.6,1022.1
20181109235630,27.9,36.6,1022.2
20181109235633,27.9,36.6,1022.2
20181109235636,27.8,36.6,1022.1
20181109235639,27.9,36.6,1022.1
20181109235642,27.9,36.6,1022.2
20181109235645,27.9,36.6,1022.2
20181109235648,27.9,36.6,1022.2
20181109235651,27.9,36.6,1022.1
20181109235654,27.9,36.6,1022.2
20181109235658,27.9,36.6,1022.2
20181109235701,27.9,36.6,1022.2
20181109235704,27.9,36.6,1022.2
20181109235707,27.9,36.6,1022.2
20181109235710,27.9,36.6,1022.1
20181109235713,27.9,36.6,1022.2
20181109235716,27.8,36.6,1022.2
20181109235719,27.8,36.7,1022.1
20181109235723,27.8,36.7,1022.2
20181109235726,27.8,36.7,1022.2
20181109235729,27.8,36.7,1022.1
20181109235732,27.8,36.7,1022.2
20181109235735,27.8,36.7,1022.2
20181109235738,27.8,36.6,1022.2
20181109235741,27.8,36.6,1022.2
20181109235744,27.8,36.6,1022.2
20181109235748,27.8,36.7,1022.2
20181109235751,27.9,36.6,1022.1
20181109235754,27.9,36.6,1022.1
20181109235757,27.9,36.6,1022.2
20181109235800,27.9,36.6,1022.2
20181109235803,27.8,36.6,1022.1
20181109235806,27.8,36.6,1022.2
20181109235809,27.8,36.6,1022.1
20181109235812,27.9,36.6,1022.1
20181109235816,27.9,36.5,1022.1
20181109235819,27.9,36.5,1022.1
20181109235822,27.9,36.5,1022.1
20181109235825,27.9,36.5,1022.2
